lambda	nx	q	q^2	F
1200	22	7.700000e-01	5.929000e-01	2.464711e-01
1200	24	7.700000e-01	5.929000e-01	2.464710e-01
1200	26	7.700000e-01	5.929000e-01	2.464711e-01
1200	28	7.700000e-01	5.929000e-01	2.464710e-01
1200	30	7.700000e-01	5.929000e-01	2.464710e-01
1200	32	7.700000e-01	5.929000e-01	2.464711e-01
1200	34	7.700000e-01	5.929000e-01	2.464710e-01
1200	36	7.700000e-01	5.929000e-01	2.464710e-01
1200	38	7.700000e-01	5.929000e-01	2.464711e-01
1200	40	7.700000e-01	5.929000e-01	2.464710e-01
1200	20	7.700000e-01	5.929000e-01	2.464711e-01
1200	 2	7.800000e-01	6.084000e-01	2.785323e-01
1200	 4	7.800000e-01	6.084000e-01	2.435767e-01
1200	 6	7.800000e-01	6.084000e-01	2.415271e-01
1200	 8	7.800000e-01	6.084000e-01	2.413772e-01
1200	10	7.800000e-01	6.084000e-01	2.413620e-01
1200	12	7.800000e-01	6.084000e-01	2.413579e-01
1200	14	7.800000e-01	6.084000e-01	2.413608e-01
1200	16	7.800000e-01	6.084000e-01	2.413594e-01
1200	18	7.800000e-01	6.084000e-01	2.413596e-01
1200	20	7.800000e-01	6.084000e-01	2.413598e-01
1200	22	7.800000e-01	6.084000e-01	2.413597e-01
1200	24	7.800000e-01	6.084000e-01	2.413597e-01
1200	26	7.800000e-01	6.084000e-01	2.413598e-01
1200	28	7.800000e-01	6.084000e-01	2.413597e-01
1200	30	7.800000e-01	6.084000e-01	2.413597e-01
1200	32	7.800000e-01	6.084000e-01	2.413597e-01
1200	34	7.800000e-01	6.084000e-01	2.413597e-01
1200	36	7.800000e-01	6.084000e-01	2.413597e-01
1200	38	7.800000e-01	6.084000e-01	2.413597e-01
1200	40	7.800000e-01	6.084000e-01	2.413597e-01
1200	20	7.800000e-01	6.084000e-01	2.413598e-01
1200	 2	7.900000e-01	6.241000e-01	2.740421e-01
1200	 4	7.900000e-01	6.241000e-01	2.384182e-01
1200	 6	7.900000e-01	6.241000e-01	2.365289e-01
1200	 8	7.900000e-01	6.241000e-01	2.363795e-01
1200	10	7.900000e-01	6.241000e-01	2.363640e-01
1200	12	7.900000e-01	6.241000e-01	2.363599e-01
1200	14	7.900000e-01	6.241000e-01	2.363627e-01
1200	16	7.900000e-01	6.241000e-01	2.363614e-01
1200	18	7.900000e-01	6.241000e-01	2.363616e-01
1200	20	7.900000e-01	6.241000e-01	2.363617e-01
1200	22	7.900000e-01	6.241000e-01	2.363617e-01
1200	24	7.900000e-01	6.241000e-01	2.363616e-01
1200	26	7.900000e-01	6.241000e-01	2.363617e-01
1200	28	7.900000e-01	6.241000e-01	2.363616e-01
1200	30	7.900000e-01	6.241000e-01	2.363616e-01
1200	32	7.900000e-01	6.241000e-01	2.363617e-01
1200	34	7.900000e-01	6.241000e-01	2.363616e-01
1200	36	7.900000e-01	6.241000e-01	2.363617e-01
1200	38	7.900000e-01	6.241000e-01	2.363617e-01
1200	40	7.900000e-01	6.241000e-01	2.363616e-01
1200	20	7.900000e-01	6.241000e-01	2.363617e-01
1200	 2	8.000000e-01	6.400000e-01	2.696070e-01
1200	 4	8.000000e-01	6.400000e-01	2.333763e-01
1200	 6	8.000000e-01	6.400000e-01	2.316412e-01
1200	 8	8.000000e-01	6.400000e-01	2.314926e-01
1200	10	8.000000e-01	6.400000e-01	2.314768e-01
1200	12	8.000000e-01	6.400000e-01	2.314726e-01
1200	14	8.000000e-01	6.400000e-01	2.314754e-01
1200	16	8.000000e-01	6.400000e-01	2.314741e-01
1200	18	8.000000e-01	6.400000e-01	2.314744e-01
1200	20	8.000000e-01	6.400000e-01	2.314745e-01
1200	22	8.000000e-01	6.400000e-01	2.314744e-01
1200	24	8.000000e-01	6.400000e-01	2.314743e-01
1200	26	8.000000e-01	6.400000e-01	2.314744e-01
1200	28	8.000000e-01	6.400000e-01	2.314744e-01
1200	30	8.000000e-01	6.400000e-01	2.314744e-01
1200	32	8.000000e-01	6.400000e-01	2.314744e-01
1200	34	8.000000e-01	6.400000e-01	2.314744e-01
1200	36	8.000000e-01	6.400000e-01	2.314744e-01
1200	38	8.000000e-01	6.400000e-01	2.314744e-01
1200	40	8.000000e-01	6.400000e-01	2.314744e-01
1200	20	8.000000e-01	6.400000e-01	2.314745e-01
1200	 2	8.100000e-01	6.561000e-01	2.652274e-01
1200	 4	8.100000e-01	6.561000e-01	2.284485e-01
1200	 6	8.100000e-01	6.561000e-01	2.268616e-01
1200	 8	8.100000e-01	6.561000e-01	2.267139e-01
1200	10	8.100000e-01	6.561000e-01	2.266979e-01
1200	12	8.100000e-01	6.561000e-01	2.266937e-01
1200	14	8.100000e-01	6.561000e-01	2.266965e-01
1200	16	8.100000e-01	6.561000e-01	2.266952e-01
1200	18	8.100000e-01	6.561000e-01	2.266954e-01
1200	20	8.100000e-01	6.561000e-01	2.266955e-01
1200	22	8.100000e-01	6.561000e-01	2.266955e-01
1200	24	8.100000e-01	6.561000e-01	2.266954e-01
1200	26	8.100000e-01	6.561000e-01	2.266955e-01
1200	28	8.100000e-01	6.561000e-01	2.266954e-01
1200	30	8.100000e-01	6.561000e-01	2.266954e-01
1200	32	8.100000e-01	6.561000e-01	2.266955e-01
1200	34	8.100000e-01	6.561000e-01	2.266954e-01
1200	36	8.100000e-01	6.561000e-01	2.266954e-01
1200	38	8.100000e-01	6.561000e-01	2.266954e-01
1200	40	8.100000e-01	6.561000e-01	2.266954e-01
1200	20	8.100000e-01	6.561000e-01	2.266955e-01
1200	 2	8.200000e-01	6.724000e-01	2.609039e-01
1200	 4	8.200000e-01	6.724000e-01	2.236321e-01
1200	 6	8.200000e-01	6.724000e-01	2.221877e-01
1200	 8	8.200000e-01	6.724000e-01	2.220411e-01
1200	10	8.200000e-01	6.724000e-01	2.220249e-01
1200	12	8.200000e-01	6.724000e-01	2.220206e-01
1200	14	8.200000e-01	6.724000e-01	2.220234e-01
1200	16	8.200000e-01	6.724000e-01	2.220221e-01
1200	18	8.200000e-01	6.724000e-01	2.220223e-01
1200	20	8.200000e-01	6.724000e-01	2.220224e-01
1200	22	8.200000e-01	6.724000e-01	2.220224e-01
1200	24	8.200000e-01	6.724000e-01	2.220223e-01
1200	26	8.200000e-01	6.724000e-01	2.220224e-01
1200	28	8.200000e-01	6.724000e-01	2.220224e-01
1200	30	8.200000e-01	6.724000e-01	2.220224e-01
1200	32	8.200000e-01	6.724000e-01	2.220224e-01
1200	34	8.200000e-01	6.724000e-01	2.220224e-01
1200	36	8.200000e-01	6.724000e-01	2.220224e-01
1200	38	8.200000e-01	6.724000e-01	2.220224e-01
1200	40	8.200000e-01	6.724000e-01	2.220224e-01
1200	20	8.200000e-01	6.724000e-01	2.220224e-01
1200	 2	8.300000e-01	6.889000e-01	2.566368e-01
1200	 4	8.300000e-01	6.889000e-01	2.189246e-01
1200	 6	8.300000e-01	6.889000e-01	2.176171e-01
1200	 8	8.300000e-01	6.889000e-01	2.174718e-01
1200	10	8.300000e-01	6.889000e-01	2.174555e-01
1200	12	8.300000e-01	6.889000e-01	2.174511e-01
1200	14	8.300000e-01	6.889000e-01	2.174538e-01
1200	16	8.300000e-01	6.889000e-01	2.174526e-01
1200	18	8.300000e-01	6.889000e-01	2.174528e-01
1200	20	8.300000e-01	6.889000e-01	2.174529e-01
1200	22	8.300000e-01	6.889000e-01	2.174528e-01
1200	24	8.300000e-01	6.889000e-01	2.174527e-01
1200	26	8.300000e-01	6.889000e-01	2.174528e-01
1200	28	8.300000e-01	6.889000e-01	2.174528e-01
1200	30	8.300000e-01	6.889000e-01	2.174528e-01
1200	32	8.300000e-01	6.889000e-01	2.174528e-01
1200	34	8.300000e-01	6.889000e-01	2.174528e-01
1200	36	8.300000e-01	6.889000e-01	2.174528e-01
1200	38	8.300000e-01	6.889000e-01	2.174528e-01
1200	40	8.300000e-01	6.889000e-01	2.174528e-01
1200	20	8.300000e-01	6.889000e-01	2.174529e-01
1200	 2	8.400000e-01	7.056000e-01	2.524265e-01
1200	 4	8.400000e-01	7.056000e-01	2.143235e-01
1200	 6	8.400000e-01	7.056000e-01	2.131475e-01
1200	 8	8.400000e-01	7.056000e-01	2.130037e-01
1200	10	8.400000e-01	7.056000e-01	2.129872e-01
1200	12	8.400000e-01	7.056000e-01	2.129827e-01
1200	14	8.400000e-01	7.056000e-01	2.129854e-01
1200	16	8.400000e-01	7.056000e-01	2.129842e-01
1200	18	8.400000e-01	7.056000e-01	2.129843e-01
1200	20	8.400000e-01	7.056000e-01	2.129844e-01
1200	22	8.400000e-01	7.056000e-01	2.129844e-01
1200	24	8.400000e-01	7.056000e-01	2.129843e-01
1200	26	8.400000e-01	7.056000e-01	2.129844e-01
1200	28	8.400000e-01	7.056000e-01	2.129844e-01
1200	30	8.400000e-01	7.056000e-01	2.129844e-01
1200	32	8.400000e-01	7.056000e-01	2.129844e-01
1200	34	8.400000e-01	7.056000e-01	2.129844e-01
1200	36	8.400000e-01	7.056000e-01	2.129844e-01
1200	38	8.400000e-01	7.056000e-01	2.129844e-01
1200	40	8.400000e-01	7.056000e-01	2.129844e-01
1200	20	8.400000e-01	7.056000e-01	2.129844e-01
1200	 2	8.500000e-01	7.225000e-01	2.482731e-01
1200	 4	8.500000e-01	7.225000e-01	2.098264e-01
1200	 6	8.500000e-01	7.225000e-01	2.087765e-01
1200	 8	8.500000e-01	7.225000e-01	2.086343e-01
1200	10	8.500000e-01	7.225000e-01	2.086177e-01
1200	12	8.500000e-01	7.225000e-01	2.086132e-01
1200	14	8.500000e-01	7.225000e-01	2.086158e-01
1200	16	8.500000e-01	7.225000e-01	2.086146e-01
1200	18	8.500000e-01	7.225000e-01	2.086148e-01
1200	20	8.500000e-01	7.225000e-01	2.086149e-01
1200	22	8.500000e-01	7.225000e-01	2.086148e-01
1200	24	8.500000e-01	7.225000e-01	2.086148e-01
1200	26	8.500000e-01	7.225000e-01	2.086149e-01
1200	28	8.500000e-01	7.225000e-01	2.086149e-01
1200	30	8.500000e-01	7.225000e-01	2.086148e-01
1200	32	8.500000e-01	7.225000e-01	2.086148e-01
1200	34	8.500000e-01	7.225000e-01	2.086148e-01
1200	36	8.500000e-01	7.225000e-01	2.086148e-01
1200	38	8.500000e-01	7.225000e-01	2.086148e-01
1200	40	8.500000e-01	7.225000e-01	2.086149e-01
1200	20	8.500000e-01	7.225000e-01	2.086149e-01
1200	 2	8.600000e-01	7.396000e-01	2.441767e-01
1200	 4	8.600000e-01	7.396000e-01	2.054309e-01
1200	 6	8.600000e-01	7.396000e-01	2.045021e-01
1200	 8	8.600000e-01	7.396000e-01	2.043615e-01
1200	10	8.600000e-01	7.396000e-01	2.043448e-01
1200	12	8.600000e-01	7.396000e-01	2.043403e-01
1200	14	8.600000e-01	7.396000e-01	2.043428e-01
1200	16	8.600000e-01	7.396000e-01	2.043416e-01
1200	18	8.600000e-01	7.396000e-01	2.043417e-01
1200	20	8.600000e-01	7.396000e-01	2.043419e-01
1200	22	8.600000e-01	7.396000e-01	2.043418e-01
1200	24	8.600000e-01	7.396000e-01	2.043418e-01
1200	26	8.600000e-01	7.396000e-01	2.043419e-01
1200	28	8.600000e-01	7.396000e-01	2.043419e-01
1200	30	8.600000e-01	7.396000e-01	2.043418e-01
1200	32	8.600000e-01	7.396000e-01	2.043418e-01
1200	34	8.600000e-01	7.396000e-01	2.043418e-01
1200	36	8.600000e-01	7.396000e-01	2.043418e-01
1200	38	8.600000e-01	7.396000e-01	2.043418e-01
1200	40	8.600000e-01	7.396000e-01	2.043419e-01
1200	20	8.600000e-01	7.396000e-01	2.043419e-01
1200	 2	8.700000e-01	7.569000e-01	2.401374e-01
1200	 4	8.700000e-01	7.569000e-01	2.011346e-01
1200	 6	8.700000e-01	7.569000e-01	2.003219e-01
1200	 8	8.700000e-01	7.569000e-01	2.001830e-01
1200	10	8.700000e-01	7.569000e-01	2.001663e-01
1200	12	8.700000e-01	7.569000e-01	2.001617e-01
1200	14	8.700000e-01	7.569000e-01	2.001642e-01
1200	16	8.700000e-01	7.569000e-01	2.001630e-01
1200	18	8.700000e-01	7.569000e-01	2.001631e-01
1200	20	8.700000e-01	7.569000e-01	2.001633e-01
1200	22	8.700000e-01	7.569000e-01	2.001632e-01
1200	24	8.700000e-01	7.569000e-01	2.001632e-01
1200	26	8.700000e-01	7.569000e-01	2.001633e-01
1200	28	8.700000e-01	7.569000e-01	2.001632e-01
1200	30	8.700000e-01	7.569000e-01	2.001631e-01
1200	32	8.700000e-01	7.569000e-01	2.001632e-01
1200	34	8.700000e-01	7.569000e-01	2.001632e-01
1200	36	8.700000e-01	7.569000e-01	2.001632e-01
1200	38	8.700000e-01	7.569000e-01	2.001632e-01
1200	40	8.700000e-01	7.569000e-01	2.001632e-01
1200	20	8.700000e-01	7.569000e-01	2.001633e-01
1200	 2	8.800000e-01	7.744000e-01	2.361552e-01
1200	 4	8.800000e-01	7.744000e-01	1.969352e-01
1200	 6	8.800000e-01	7.744000e-01	1.962337e-01
1200	 8	8.800000e-01	7.744000e-01	1.960967e-01
1200	10	8.800000e-01	7.744000e-01	1.960799e-01
1200	12	8.800000e-01	7.744000e-01	1.960753e-01
1200	14	8.800000e-01	7.744000e-01	1.960777e-01
1200	16	8.800000e-01	7.744000e-01	1.960765e-01
1200	18	8.800000e-01	7.744000e-01	1.960766e-01
1200	20	8.800000e-01	7.744000e-01	1.960768e-01
1200	22	8.800000e-01	7.744000e-01	1.960767e-01
1200	24	8.800000e-01	7.744000e-01	1.960767e-01
1200	26	8.800000e-01	7.744000e-01	1.960768e-01
1200	28	8.800000e-01	7.744000e-01	1.960767e-01
1200	30	8.800000e-01	7.744000e-01	1.960767e-01
1200	32	8.800000e-01	7.744000e-01	1.960767e-01
1200	34	8.800000e-01	7.744000e-01	1.960767e-01
1200	36	8.800000e-01	7.744000e-01	1.960767e-01
1200	38	8.800000e-01	7.744000e-01	1.960767e-01
1200	40	8.800000e-01	7.744000e-01	1.960767e-01
1200	20	8.800000e-01	7.744000e-01	1.960768e-01
1200	 2	8.900000e-01	7.921000e-01	2.322299e-01
1200	 4	8.900000e-01	7.921000e-01	1.928305e-01
1200	 6	8.900000e-01	7.921000e-01	1.922356e-01
1200	 8	8.900000e-01	7.921000e-01	1.921003e-01
1200	10	8.900000e-01	7.921000e-01	1.920836e-01
1200	12	8.900000e-01	7.921000e-01	1.920790e-01
1200	14	8.900000e-01	7.921000e-01	1.920812e-01
1200	16	8.900000e-01	7.921000e-01	1.920801e-01
1200	18	8.900000e-01	7.921000e-01	1.920801e-01
1200	20	8.900000e-01	7.921000e-01	1.920804e-01
1200	22	8.900000e-01	7.921000e-01	1.920803e-01
1200	24	8.900000e-01	7.921000e-01	1.920803e-01
1200	26	8.900000e-01	7.921000e-01	1.920803e-01
1200	28	8.900000e-01	7.921000e-01	1.920803e-01
1200	30	8.900000e-01	7.921000e-01	1.920802e-01
1200	32	8.900000e-01	7.921000e-01	1.920803e-01
1200	34	8.900000e-01	7.921000e-01	1.920803e-01
1200	36	8.900000e-01	7.921000e-01	1.920803e-01
1200	38	8.900000e-01	7.921000e-01	1.920803e-01
1200	40	8.900000e-01	7.921000e-01	1.920803e-01
1200	20	8.900000e-01	7.921000e-01	1.920804e-01
1200	 2	9.000000e-01	8.100000e-01	2.283615e-01
1200	 4	9.000000e-01	8.100000e-01	1.888182e-01
1200	 6	9.000000e-01	8.100000e-01	1.883253e-01
1200	 8	9.000000e-01	8.100000e-01	1.881919e-01
1200	10	9.000000e-01	8.100000e-01	1.881752e-01
1200	12	9.000000e-01	8.100000e-01	1.881706e-01
1200	14	9.000000e-01	8.100000e-01	1.881727e-01
1200	16	9.000000e-01	8.100000e-01	1.881717e-01
1200	18	9.000000e-01	8.100000e-01	1.881717e-01
1200	20	9.000000e-01	8.100000e-01	1.881720e-01
1200	22	9.000000e-01	8.100000e-01	1.881718e-01
1200	24	9.000000e-01	8.100000e-01	1.881718e-01
1200	26	9.000000e-01	8.100000e-01	1.881719e-01
1200	28	9.000000e-01	8.100000e-01	1.881718e-01
1200	30	9.000000e-01	8.100000e-01	1.881718e-01
1200	32	9.000000e-01	8.100000e-01	1.881719e-01
1200	34	9.000000e-01	8.100000e-01	1.881718e-01
1200	36	9.000000e-01	8.100000e-01	1.881718e-01
1200	38	9.000000e-01	8.100000e-01	1.881718e-01
1200	40	9.000000e-01	8.100000e-01	1.881718e-01
1200	20	9.000000e-01	8.100000e-01	1.881720e-01
1200	 2	9.100000e-01	8.281000e-01	2.245497e-01
1200	 4	9.100000e-01	8.281000e-01	1.848962e-01
1200	 6	9.100000e-01	8.281000e-01	1.845009e-01
1200	 8	9.100000e-01	8.281000e-01	1.843695e-01
1200	10	9.100000e-01	8.281000e-01	1.843528e-01
1200	12	9.100000e-01	8.281000e-01	1.843482e-01
1200	14	9.100000e-01	8.281000e-01	1.843502e-01
1200	16	9.100000e-01	8.281000e-01	1.843492e-01
1200	18	9.100000e-01	8.281000e-01	1.843491e-01
1200	20	9.100000e-01	8.281000e-01	1.843495e-01
1200	22	9.100000e-01	8.281000e-01	1.843493e-01
1200	24	9.100000e-01	8.281000e-01	1.843493e-01
1200	26	9.100000e-01	8.281000e-01	1.843493e-01
1200	28	9.100000e-01	8.281000e-01	1.843493e-01
1200	30	9.100000e-01	8.281000e-01	1.843493e-01
1200	32	9.100000e-01	8.281000e-01	1.843494e-01
1200	34	9.100000e-01	8.281000e-01	1.843493e-01
1200	36	9.100000e-01	8.281000e-01	1.843493e-01
1200	38	9.100000e-01	8.281000e-01	1.843493e-01
1200	40	9.100000e-01	8.281000e-01	1.843493e-01
1200	20	9.100000e-01	8.281000e-01	1.843495e-01
1200	 2	9.200000e-01	8.464000e-01	2.207944e-01
1200	 4	9.200000e-01	8.464000e-01	1.810623e-01
1200	 6	9.200000e-01	8.464000e-01	1.807604e-01
1200	 8	9.200000e-01	8.464000e-01	1.806310e-01
1200	10	9.200000e-01	8.464000e-01	1.806143e-01
1200	12	9.200000e-01	8.464000e-01	1.806097e-01
1200	14	9.200000e-01	8.464000e-01	1.806116e-01
1200	16	9.200000e-01	8.464000e-01	1.806107e-01
1200	18	9.200000e-01	8.464000e-01	1.806106e-01
1200	20	9.200000e-01	8.464000e-01	1.806109e-01
1200	22	9.200000e-01	8.464000e-01	1.806108e-01
1200	24	9.200000e-01	8.464000e-01	1.806107e-01
1200	26	9.200000e-01	8.464000e-01	1.806108e-01
1200	28	9.200000e-01	8.464000e-01	1.806108e-01
1200	30	9.200000e-01	8.464000e-01	1.806108e-01
1200	32	9.200000e-01	8.464000e-01	1.806109e-01
1200	34	9.200000e-01	8.464000e-01	1.806108e-01
1200	36	9.200000e-01	8.464000e-01	1.806108e-01
1200	38	9.200000e-01	8.464000e-01	1.806108e-01
1200	40	9.200000e-01	8.464000e-01	1.806108e-01
1200	20	9.200000e-01	8.464000e-01	1.806109e-01
1200	 2	9.300000e-01	8.649000e-01	2.170952e-01
1200	 4	9.300000e-01	8.649000e-01	1.773145e-01
1200	 6	9.300000e-01	8.649000e-01	1.771019e-01
1200	 8	9.300000e-01	8.649000e-01	1.769745e-01
1200	10	9.300000e-01	8.649000e-01	1.769579e-01
1200	12	9.300000e-01	8.649000e-01	1.769532e-01
1200	14	9.300000e-01	8.649000e-01	1.769551e-01
1200	16	9.300000e-01	8.649000e-01	1.769543e-01
1200	18	9.300000e-01	8.649000e-01	1.769541e-01
1200	20	9.300000e-01	8.649000e-01	1.769544e-01
1200	22	9.300000e-01	8.649000e-01	1.769543e-01
1200	24	9.300000e-01	8.649000e-01	1.769542e-01
1200	26	9.300000e-01	8.649000e-01	1.769543e-01
1200	28	9.300000e-01	8.649000e-01	1.769543e-01
1200	30	9.300000e-01	8.649000e-01	1.769543e-01
1200	32	9.300000e-01	8.649000e-01	1.769543e-01
1200	34	9.300000e-01	8.649000e-01	1.769543e-01
1200	36	9.300000e-01	8.649000e-01	1.769543e-01
1200	38	9.300000e-01	8.649000e-01	1.769543e-01
1200	40	9.300000e-01	8.649000e-01	1.769543e-01
1200	20	9.300000e-01	8.649000e-01	1.769544e-01
1200	 2	9.400000e-01	8.836000e-01	2.134519e-01
1200	 4	9.400000e-01	8.836000e-01	1.736508e-01
1200	 6	9.400000e-01	8.836000e-01	1.735235e-01
1200	 8	9.400000e-01	8.836000e-01	1.733982e-01
1200	10	9.400000e-01	8.836000e-01	1.733816e-01
1200	12	9.400000e-01	8.836000e-01	1.733769e-01
1200	14	9.400000e-01	8.836000e-01	1.733787e-01
1200	16	9.400000e-01	8.836000e-01	1.733780e-01
1200	18	9.400000e-01	8.836000e-01	1.733777e-01
1200	20	9.400000e-01	8.836000e-01	1.733781e-01
1200	22	9.400000e-01	8.836000e-01	1.733779e-01
1200	24	9.400000e-01	8.836000e-01	1.733779e-01
1200	26	9.400000e-01	8.836000e-01	1.733780e-01
1200	28	9.400000e-01	8.836000e-01	1.733780e-01
1200	30	9.400000e-01	8.836000e-01	1.733779e-01
1200	32	9.400000e-01	8.836000e-01	1.733780e-01
1200	34	9.400000e-01	8.836000e-01	1.733779e-01
1200	36	9.400000e-01	8.836000e-01	1.733780e-01
1200	38	9.400000e-01	8.836000e-01	1.733779e-01
1200	40	9.400000e-01	8.836000e-01	1.733780e-01
1200	20	9.400000e-01	8.836000e-01	1.733781e-01
1200	 2	9.500000e-01	9.025000e-01	2.098641e-01
1200	 4	9.500000e-01	9.025000e-01	1.700691e-01
1200	 6	9.500000e-01	9.025000e-01	1.700234e-01
1200	 8	9.500000e-01	9.025000e-01	1.699001e-01
1200	10	9.500000e-01	9.025000e-01	1.698836e-01
1200	12	9.500000e-01	9.025000e-01	1.698789e-01
1200	14	9.500000e-01	9.025000e-01	1.698807e-01
1200	16	9.500000e-01	9.025000e-01	1.698800e-01
1200	18	9.500000e-01	9.025000e-01	1.698797e-01
1200	20	9.500000e-01	9.025000e-01	1.698800e-01
1200	22	9.500000e-01	9.025000e-01	1.698799e-01
1200	24	9.500000e-01	9.025000e-01	1.698798e-01
1200	26	9.500000e-01	9.025000e-01	1.698799e-01
1200	28	9.500000e-01	9.025000e-01	1.698799e-01
1200	30	9.500000e-01	9.025000e-01	1.698799e-01
1200	32	9.500000e-01	9.025000e-01	1.698800e-01
1200	34	9.500000e-01	9.025000e-01	1.698799e-01
1200	36	9.500000e-01	9.025000e-01	1.698800e-01
1200	38	9.500000e-01	9.025000e-01	1.698799e-01
1200	40	9.500000e-01	9.025000e-01	1.698799e-01
1200	20	9.500000e-01	9.025000e-01	1.698800e-01
1200	 2	9.600000e-01	9.216000e-01	2.063314e-01
1200	 4	9.600000e-01	9.216000e-01	1.665675e-01
1200	 6	9.600000e-01	9.216000e-01	1.665996e-01
1200	 8	9.600000e-01	9.216000e-01	1.664786e-01
1200	10	9.600000e-01	9.216000e-01	1.664621e-01
1200	12	9.600000e-01	9.216000e-01	1.664574e-01
1200	14	9.600000e-01	9.216000e-01	1.664591e-01
1200	16	9.600000e-01	9.216000e-01	1.664585e-01
1200	18	9.600000e-01	9.216000e-01	1.664582e-01
1200	20	9.600000e-01	9.216000e-01	1.664585e-01
1200	22	9.600000e-01	9.216000e-01	1.664584e-01
1200	24	9.600000e-01	9.216000e-01	1.664583e-01
1200	26	9.600000e-01	9.216000e-01	1.664584e-01
1200	28	9.600000e-01	9.216000e-01	1.664585e-01
1200	30	9.600000e-01	9.216000e-01	1.664584e-01
1200	32	9.600000e-01	9.216000e-01	1.664584e-01
1200	34	9.600000e-01	9.216000e-01	1.664584e-01
1200	36	9.600000e-01	9.216000e-01	1.664584e-01
1200	38	9.600000e-01	9.216000e-01	1.664584e-01
1200	40	9.600000e-01	9.216000e-01	1.664584e-01
1200	20	9.600000e-01	9.216000e-01	1.664585e-01
1200	 2	9.700000e-01	9.409000e-01	2.028534e-01
1200	 4	9.700000e-01	9.409000e-01	1.631442e-01
1200	 6	9.700000e-01	9.409000e-01	1.632506e-01
1200	 8	9.700000e-01	9.409000e-01	1.631318e-01
1200	10	9.700000e-01	9.409000e-01	1.631154e-01
1200	12	9.700000e-01	9.409000e-01	1.631106e-01
1200	14	9.700000e-01	9.409000e-01	1.631123e-01
1200	16	9.700000e-01	9.409000e-01	1.631117e-01
1200	18	9.700000e-01	9.409000e-01	1.631114e-01
1200	20	9.700000e-01	9.409000e-01	1.631118e-01
1200	22	9.700000e-01	9.409000e-01	1.631116e-01
1200	24	9.700000e-01	9.409000e-01	1.631116e-01
1200	26	9.700000e-01	9.409000e-01	1.631117e-01
1200	28	9.700000e-01	9.409000e-01	1.631117e-01
1200	30	9.700000e-01	9.409000e-01	1.631116e-01
1200	32	9.700000e-01	9.409000e-01	1.631116e-01
1200	34	9.700000e-01	9.409000e-01	1.631116e-01
1200	36	9.700000e-01	9.409000e-01	1.631117e-01
1200	38	9.700000e-01	9.409000e-01	1.631116e-01
1200	40	9.700000e-01	9.409000e-01	1.631117e-01
1200	20	9.700000e-01	9.409000e-01	1.631118e-01
1200	 2	9.800000e-01	9.604000e-01	1.994297e-01
1200	 4	9.800000e-01	9.604000e-01	1.597973e-01
1200	 6	9.800000e-01	9.604000e-01	1.599746e-01
1200	 8	9.800000e-01	9.604000e-01	1.598580e-01
1200	10	9.800000e-01	9.604000e-01	1.598417e-01
1200	12	9.800000e-01	9.604000e-01	1.598369e-01
1200	14	9.800000e-01	9.604000e-01	1.598386e-01
1200	16	9.800000e-01	9.604000e-01	1.598380e-01
1200	18	9.800000e-01	9.604000e-01	1.598376e-01
1200	20	9.800000e-01	9.604000e-01	1.598380e-01
1200	22	9.800000e-01	9.604000e-01	1.598379e-01
1200	24	9.800000e-01	9.604000e-01	1.598378e-01
1200	26	9.800000e-01	9.604000e-01	1.598379e-01
1200	28	9.800000e-01	9.604000e-01	1.598379e-01
1200	30	9.800000e-01	9.604000e-01	1.598379e-01
1200	32	9.800000e-01	9.604000e-01	1.598379e-01
1200	34	9.800000e-01	9.604000e-01	1.598379e-01
1200	36	9.800000e-01	9.604000e-01	1.598379e-01
1200	38	9.800000e-01	9.604000e-01	1.598379e-01
1200	40	9.800000e-01	9.604000e-01	1.598379e-01
1200	20	9.800000e-01	9.604000e-01	1.598380e-01
1200	 2	9.900000e-01	9.801000e-01	1.960597e-01
1200	 4	9.900000e-01	9.801000e-01	1.565250e-01
1200	 6	9.900000e-01	9.801000e-01	1.567698e-01
1200	 8	9.900000e-01	9.801000e-01	1.566555e-01
1200	10	9.900000e-01	9.801000e-01	1.566393e-01
1200	12	9.900000e-01	9.801000e-01	1.566345e-01
1200	14	9.900000e-01	9.801000e-01	1.566361e-01
1200	16	9.900000e-01	9.801000e-01	1.566355e-01
1200	18	9.900000e-01	9.801000e-01	1.566352e-01
1200	20	9.900000e-01	9.801000e-01	1.566356e-01
1200	22	9.900000e-01	9.801000e-01	1.566354e-01
1200	24	9.900000e-01	9.801000e-01	1.566354e-01
1200	26	9.900000e-01	9.801000e-01	1.566355e-01
1200	28	9.900000e-01	9.801000e-01	1.566355e-01
1200	30	9.900000e-01	9.801000e-01	1.566354e-01
1200	32	9.900000e-01	9.801000e-01	1.566354e-01
1200	34	9.900000e-01	9.801000e-01	1.566354e-01
1200	36	9.900000e-01	9.801000e-01	1.566355e-01
1200	38	9.900000e-01	9.801000e-01	1.566354e-01
1200	40	9.900000e-01	9.801000e-01	1.566355e-01
1200	20	9.900000e-01	9.801000e-01	1.566356e-01
1200	 2	1.000000e+00	1.000000e+00	1.927431e-01
1200	 4	1.000000e+00	1.000000e+00	1.533256e-01
1200	 6	1.000000e+00	1.000000e+00	1.536346e-01
1200	 8	1.000000e+00	1.000000e+00	1.535227e-01
1200	10	1.000000e+00	1.000000e+00	1.535065e-01
1200	12	1.000000e+00	1.000000e+00	1.535018e-01
